student_id,course,status,term,grade_received
S05558,Biology,completed,spring_previous,D
S05558,Geometry,completed,spring_previous,C
S05558,English II,completed,spring_previous,D
S05558,World History,completed,fall_previous,C
S05560,Algebra I,completed,fall_previous,A
S05560,English I,completed,summer_previous,B
S05560,Biology,completed,spring_previous,A
S05561,Algebra I,completed,spring_previous,B
S05561,English I,completed,summer_previous,C
S05561,Biology,completed,spring_previous,C
S05562,Algebra I,completed,spring_previous,C
S05562,English I,failed_or_missing,fall_previous,F
S05562,Biology,completed,fall_previous,A
S05562,Geometry,completed,spring_previous,D
S05562,English II,completed,summer_previous,A
S05562,World History,completed,summer_previous,B
S05562,Algebra II,completed,spring_previous,C
S05562,English III,failed_or_missing,spring_previous,F
S05562,Chemistry,completed,fall_previous,C
S05562,U.S. History,completed,fall_previous,C
S05563,Algebra I,failed_or_missing,spring_previous,F
S05563,English I,completed,summer_previous,B
S05563,Biology,completed,spring_previous,A
S05563,Geometry,completed,summer_previous,B
S05563,English II,completed,fall_previous,C
S05563,World History,completed,spring_previous,B
S05563,Algebra II,completed,summer_previous,C
S05563,English III,completed,fall_previous,B
S05563,Chemistry,completed,fall_previous,B
S05563,U.S. History,completed,spring_previous,C
S05565,Algebra I,completed,fall_previous,D
S05565,English I,completed,summer_previous,B
S05565,Biology,completed,spring_previous,C
S05565,Geometry,completed,spring_previous,A
S05565,English II,failed_or_missing,spring_previous,F
S05565,World History,completed,fall_previous,A
S05565,Algebra II,failed_or_missing,fall_previous,F
S05565,English III,completed,fall_previous,A
S05565,Chemistry,completed,summer_previous,C
S05565,U.S. History,completed,spring_previous,C
S05566,Algebra I,completed,fall_previous,A
S05566,English I,completed,spring_previous,A
S05566,Biology,completed,summer_previous,B
S05566,Geometry,completed,fall_previous,D
S05566,English II,completed,summer_previous,B
S05566,World History,completed,summer_previous,D
S05566,Algebra II,completed,summer_previous,B
S05566,English III,completed,summer_previous,C
S05566,Chemistry,completed,fall_previous,C
S05566,U.S. History,completed,summer_previous,C
S05568,Algebra I,completed,summer_previous,C
S05568,English I,failed_or_missing,spring_previous,F
S05568,Biology,failed_or_missing,spring_previous,F
S05568,Geometry,completed,fall_previous,A
S05568,English II,completed,summer_previous,D
S05568,World History,completed,summer_previous,C
S05569,Algebra I,completed,summer_previous,C
S05569,English I,completed,summer_previous,A
S05569,Biology,completed,fall_previous,B
S05569,Geometry,completed,spring_previous,A
S05569,English II,failed_or_missing,spring_previous,F
S05569,World History,completed,summer_previous,B
S05570,Algebra I,completed,summer_previous,B
S05570,English I,completed,summer_previous,C
S05570,Biology,completed,summer_previous,C
S05571,Algebra I,completed,spring_previous,D
S05571,English I,completed,fall_previous,C
S05571,Biology,completed,fall_previous,B
S05571,Geometry,completed,spring_previous,C
S05571,English II,failed_or_missing,spring_previous,F
S05571,World History,completed,spring_previous,C
S05571,Algebra II,completed,spring_previous,B
S05571,English III,completed,fall_previous,A
S05571,Chemistry,completed,summer_previous,A
S05571,U.S. History,completed,summer_previous,D
S05572,Algebra I,failed_or_missing,spring_previous,F
S05572,English I,completed,fall_previous,A
S05572,Biology,completed,fall_previous,A
S05572,Geometry,completed,spring_previous,D
S05572,English II,completed,summer_previous,B
S05572,World History,completed,fall_previous,C
S05575,Algebra I,completed,spring_previous,B
S05575,English I,completed,spring_previous,C
S05575,Biology,completed,summer_previous,B
S05576,Algebra I,completed,summer_previous,C
S05576,English I,completed,fall_previous,D
S05576,Biology,failed_or_missing,spring_previous,F
S05576,Geometry,completed,summer_previous,C
S05576,English II,completed,fall_previous,C
S05576,World History,completed,fall_previous,C
S05577,Algebra I,completed,summer_previous,B
S05577,English I,completed,summer_previous,B
S05577,Biology,completed,fall_previous,C
S05577,Geometry,completed,fall_previous,C
S05577,English II,completed,spring_previous,B
S05577,World History,completed,summer_previous,D
S05580,Algebra I,completed,fall_previous,C
S05580,English I,completed,fall_previous,B
S05580,Biology,completed,fall_previous,B
S05582,Algebra I,completed,fall_previous,B
S05582,English I,completed,fall_previous,B
S05582,Biology,completed,summer_previous,C
S05582,Geometry,completed,summer_previous,C
S05582,English II,completed,summer_previous,D
S05582,World History,completed,summer_previous,B
S05583,Algebra I,completed,fall_previous,C
S05583,English I,completed,fall_previous,A
S05583,Biology,failed_or_missing,spring_previous,F
S05583,Geometry,completed,spring_previous,A
S05583,English II,completed,summer_previous,B
S05583,World History,completed,fall_previous,D
S05584,Algebra I,completed,fall_previous,A
S05584,English I,completed,fall_previous,D
S05584,Biology,completed,fall_previous,B
S05584,Geometry,completed,spring_previous,C
S05584,English II,completed,summer_previous,B
S05584,World History,failed_or_missing,spring_previous,F
S05585,Algebra I,failed_or_missing,spring_previous,F
S05585,English I,failed_or_missing,fall_previous,F
S05585,Biology,completed,fall_previous,B
S05585,Geometry,completed,spring_previous,A
S05585,English II,completed,fall_previous,B
S05585,World History,completed,spring_previous,A
S05585,Algebra II,completed,fall_previous,B
S05585,English III,completed,fall_previous,C
S05585,Chemistry,completed,summer_previous,A
S05585,U.S. History,completed,summer_previous,A
S05586,Algebra I,completed,fall_previous,A
S05586,English I,completed,summer_previous,B
S05586,Biology,completed,spring_previous,C
S05586,Geometry,completed,spring_previous,C
S05586,English II,completed,summer_previous,D
S05586,World History,completed,fall_previous,C
S05587,Algebra I,completed,fall_previous,A
S05587,English I,completed,spring_previous,A
S05587,Biology,completed,summer_previous,D
S05587,Geometry,completed,summer_previous,B
S05587,English II,completed,fall_previous,D
S05587,World History,failed_or_missing,fall_previous,F
S05587,Algebra II,completed,summer_previous,D
S05587,English III,completed,fall_previous,B
S05587,Chemistry,completed,fall_previous,C
S05587,U.S. History,failed_or_missing,fall_previous,F
S05588,Algebra I,completed,spring_previous,C
S05588,English I,completed,fall_previous,C
S05588,Biology,failed_or_missing,spring_previous,F
S05588,Geometry,completed,spring_previous,A
S05588,English II,failed_or_missing,fall_previous,F
S05588,World History,completed,spring_previous,C
S05589,Algebra I,completed,fall_previous,B
S05589,English I,failed_or_missing,spring_previous,F
S05589,Biology,completed,spring_previous,B
S05591,Algebra I,completed,fall_previous,C
S05591,English I,completed,summer_previous,C
S05591,Biology,completed,spring_previous,D
S05593,Algebra I,completed,fall_previous,C
S05593,English I,completed,spring_previous,D
S05593,Biology,completed,spring_previous,A
S05594,Algebra I,failed_or_missing,spring_previous,F
S05594,English I,completed,summer_previous,C
S05594,Biology,completed,spring_previous,C
S05595,Algebra I,completed,spring_previous,B
S05595,English I,completed,fall_previous,C
S05595,Biology,completed,fall_previous,C
S05596,Algebra I,completed,fall_previous,C
S05596,English I,failed_or_missing,spring_previous,F
S05596,Biology,completed,spring_previous,A
S05597,Algebra I,completed,fall_previous,B
S05597,English I,completed,summer_previous,B
S05597,Biology,completed,summer_previous,A
S05598,Algebra I,completed,fall_previous,B
S05598,English I,failed_or_missing,spring_previous,F
S05598,Biology,completed,summer_previous,C
S05599,Algebra I,completed,spring_previous,B
S05599,English I,completed,fall_previous,B
S05599,Biology,completed,spring_previous,B
S05599,Geometry,completed,spring_previous,B
S05599,English II,completed,spring_previous,A
S05599,World History,completed,spring_previous,D
S05601,Algebra I,completed,fall_previous,B
S05601,English I,completed,spring_previous,C
S05601,Biology,completed,summer_previous,B
S05601,Geometry,failed_or_missing,fall_previous,F
S05601,English II,completed,summer_previous,C
S05601,World History,completed,summer_previous,D
S05604,Algebra I,failed_or_missing,fall_previous,F
S05604,English I,completed,fall_previous,C
S05604,Biology,completed,summer_previous,C
S05604,Geometry,completed,fall_previous,A
S05604,English II,completed,fall_previous,D
S05604,World History,completed,fall_previous,B
S05604,Algebra II,completed,spring_previous,B
S05604,English III,completed,summer_previous,A
S05604,Chemistry,completed,summer_previous,A
S05604,U.S. History,completed,summer_previous,A
S05606,Algebra I,completed,spring_previous,C
S05606,English I,completed,fall_previous,C
S05606,Biology,completed,spring_previous,C
S05607,Algebra I,completed,fall_previous,C
S05607,English I,completed,spring_previous,C
S05607,Biology,completed,summer_previous,C
S05607,Geometry,completed,fall_previous,C
S05607,English II,completed,spring_previous,D
S05607,World History,completed,fall_previous,B
S05608,Algebra I,completed,summer_previous,C
S05608,English I,completed,summer_previous,B
S05608,Biology,completed,summer_previous,D
S05608,Geometry,completed,spring_previous,D
S05608,English II,completed,fall_previous,C
S05608,World History,completed,summer_previous,A
S05608,Algebra II,completed,spring_previous,D
S05608,English III,completed,spring_previous,B
S05608,Chemistry,failed_or_missing,fall_previous,F
S05608,U.S. History,completed,fall_previous,B
S05609,Algebra I,completed,summer_previous,C
S05609,English I,completed,spring_previous,C
S05609,Biology,completed,spring_previous,B
S05609,Geometry,completed,fall_previous,C
S05609,English II,completed,summer_previous,D
S05609,World History,completed,fall_previous,B
S05611,Algebra I,completed,fall_previous,A
S05611,English I,completed,fall_previous,C
S05611,Biology,completed,summer_previous,B
S05612,Algebra I,completed,fall_previous,C
S05612,English I,completed,spring_previous,B
S05612,Biology,completed,spring_previous,D
S05612,Geometry,completed,summer_previous,D
S05612,English II,failed_or_missing,fall_previous,F
S05612,World History,completed,summer_previous,B
S05613,Algebra I,completed,fall_previous,C
S05613,English I,completed,spring_previous,C
S05613,Biology,completed,summer_previous,B
S05613,Geometry,failed_or_missing,spring_previous,F
S05613,English II,completed,summer_previous,C
S05613,World History,completed,fall_previous,D
S05613,Algebra II,completed,fall_previous,B
S05613,English III,completed,spring_previous,C
S05613,Chemistry,completed,summer_previous,C
S05613,U.S. History,completed,fall_previous,C
S05614,Algebra I,completed,spring_previous,D
S05614,English I,completed,spring_previous,D
S05614,Biology,completed,summer_previous,C
S05614,Geometry,failed_or_missing,spring_previous,F
S05614,English II,completed,fall_previous,C
S05614,World History,failed_or_missing,spring_previous,F
S05614,Algebra II,completed,fall_previous,B
S05614,English III,completed,summer_previous,C
S05614,Chemistry,completed,spring_previous,C
S05614,U.S. History,completed,spring_previous,D
S05615,Algebra I,completed,summer_previous,C
S05615,English I,completed,fall_previous,A
S05615,Biology,completed,summer_previous,B
S05615,Geometry,completed,spring_previous,C
S05615,English II,completed,summer_previous,C
S05615,World History,completed,spring_previous,A
S05615,Algebra II,completed,summer_previous,D
S05615,English III,completed,spring_previous,A
S05615,Chemistry,completed,spring_previous,C
S05615,U.S. History,completed,spring_previous,C
S05616,Algebra I,completed,summer_previous,C
S05616,English I,completed,spring_previous,C
S05616,Biology,completed,spring_previous,C
S05616,Geometry,completed,fall_previous,A
S05616,English II,completed,summer_previous,B
S05616,World History,completed,spring_previous,C
S05618,Algebra I,completed,spring_previous,C
S05618,English I,completed,spring_previous,C
S05618,Biology,completed,spring_previous,B
S05618,Geometry,failed_or_missing,fall_previous,F
S05618,English II,completed,fall_previous,D
S05618,World History,completed,fall_previous,D
S05620,Algebra I,completed,fall_previous,C
S05620,English I,completed,fall_previous,B
S05620,Biology,completed,fall_previous,B
S05621,Algebra I,completed,fall_previous,B
S05621,English I,completed,summer_previous,C
S05621,Biology,completed,summer_previous,C
S05621,Geometry,completed,fall_previous,C
S05621,English II,completed,summer_previous,C
S05621,World History,completed,summer_previous,C
S05621,Algebra II,completed,spring_previous,D
S05621,English III,completed,fall_previous,B
S05621,Chemistry,completed,spring_previous,B
S05621,U.S. History,completed,spring_previous,B
S05622,Algebra I,completed,spring_previous,C
S05622,English I,failed_or_missing,spring_previous,F
S05622,Biology,completed,fall_previous,B
S05622,Geometry,completed,spring_previous,B
S05622,English II,completed,summer_previous,C
S05622,World History,completed,fall_previous,B
S05622,Algebra II,completed,spring_previous,B
S05622,English III,completed,spring_previous,B
S05622,Chemistry,completed,summer_previous,B
S05622,U.S. History,completed,spring_previous,B
S05625,Algebra I,failed_or_missing,fall_previous,F
S05625,English I,completed,spring_previous,B
S05625,Biology,completed,fall_previous,C
S05625,Geometry,completed,spring_previous,B
S05625,English II,completed,fall_previous,A
S05625,World History,completed,summer_previous,C
S05626,Algebra I,completed,summer_previous,B
S05626,English I,completed,spring_previous,B
S05626,Biology,completed,spring_previous,C
S05626,Geometry,completed,spring_previous,C
S05626,English II,completed,spring_previous,D
S05626,World History,completed,fall_previous,C
S05626,Algebra II,completed,fall_previous,C
S05626,English III,completed,spring_previous,C
S05626,Chemistry,completed,spring_previous,C
S05626,U.S. History,failed_or_missing,spring_previous,F
S05627,Algebra I,completed,fall_previous,A
S05627,English I,completed,summer_previous,D
S05627,Biology,completed,summer_previous,B
S05627,Geometry,completed,fall_previous,D
S05627,English II,completed,spring_previous,C
S05627,World History,completed,summer_previous,D
S05630,Algebra I,completed,summer_previous,C
S05630,English I,completed,fall_previous,A
S05630,Biology,completed,summer_previous,B
S05631,Algebra I,completed,summer_previous,A
S05631,English I,completed,fall_previous,A
S05631,Biology,completed,fall_previous,C
S05631,Geometry,completed,fall_previous,D
S05631,English II,completed,fall_previous,B
S05631,World History,completed,fall_previous,C
S05632,Algebra I,failed_or_missing,spring_previous,F
S05632,English I,completed,fall_previous,B
S05632,Biology,completed,fall_previous,B
S05632,Geometry,completed,spring_previous,B
S05632,English II,completed,summer_previous,A
S05632,World History,completed,summer_previous,B
S05632,Algebra II,failed_or_missing,spring_previous,F
S05632,English III,failed_or_missing,fall_previous,F
S05632,Chemistry,completed,spring_previous,C
S05632,U.S. History,completed,summer_previous,B
S05633,Algebra I,failed_or_missing,spring_previous,F
S05633,English I,completed,summer_previous,C
S05633,Biology,completed,spring_previous,B
S05633,Geometry,completed,summer_previous,B
S05633,English II,completed,summer_previous,B
S05633,World History,completed,spring_previous,C
S05633,Algebra II,completed,fall_previous,D
S05633,English III,completed,summer_previous,B
S05633,Chemistry,completed,summer_previous,C
S05633,U.S. History,completed,fall_previous,C
S05636,Algebra I,completed,spring_previous,A
S05636,English I,completed,summer_previous,A
S05636,Biology,completed,summer_previous,D
S05637,Algebra I,completed,summer_previous,D
S05637,English I,completed,summer_previous,A
S05637,Biology,completed,summer_previous,A
S05637,Geometry,completed,spring_previous,C
S05637,English II,completed,summer_previous,B
S05637,World History,completed,fall_previous,A
S05637,Algebra II,completed,spring_previous,D
S05637,English III,completed,summer_previous,C
S05637,Chemistry,failed_or_missing,fall_previous,F
S05637,U.S. History,completed,summer_previous,A
S05638,Algebra I,completed,summer_previous,B
S05638,English I,completed,spring_previous,D
S05638,Biology,completed,spring_previous,C
S05639,Algebra I,completed,summer_previous,C
S05639,English I,completed,summer_previous,B
S05639,Biology,completed,summer_previous,B
S05639,Geometry,completed,summer_previous,B
S05639,English II,completed,spring_previous,B
S05639,World History,completed,spring_previous,B
S05639,Algebra II,completed,fall_previous,B
S05639,English III,completed,fall_previous,C
S05639,Chemistry,completed,spring_previous,B
S05639,U.S. History,completed,spring_previous,C
S05640,Algebra I,completed,fall_previous,C
S05640,English I,completed,fall_previous,B
S05640,Biology,completed,fall_previous,B
S05640,Geometry,completed,fall_previous,A
S05640,English II,completed,fall_previous,B
S05640,World History,completed,fall_previous,A
S05640,Algebra II,completed,spring_previous,B
S05640,English III,completed,spring_previous,A
S05640,Chemistry,failed_or_missing,fall_previous,F
S05640,U.S. History,failed_or_missing,fall_previous,F
S05642,Algebra I,completed,summer_previous,C
S05642,English I,completed,summer_previous,B
S05642,Biology,completed,fall_previous,B
S05644,Algebra I,completed,spring_previous,D
S05644,English I,completed,fall_previous,B
S05644,Biology,completed,fall_previous,C
S05644,Geometry,failed_or_missing,fall_previous,F
S05644,English II,completed,summer_previous,D
S05644,World History,completed,summer_previous,C
S05647,Algebra I,completed,summer_previous,C
S05647,English I,completed,fall_previous,C
S05647,Biology,failed_or_missing,spring_previous,F
S05647,Geometry,completed,summer_previous,D
S05647,English II,failed_or_missing,spring_previous,F
S05647,World History,completed,fall_previous,A
S05647,Algebra II,completed,spring_previous,B
S05647,English III,completed,fall_previous,A
S05647,Chemistry,completed,summer_previous,C
S05647,U.S. History,failed_or_missing,fall_previous,F
S05648,Algebra I,failed_or_missing,fall_previous,F
S05648,English I,completed,summer_previous,C
S05648,Biology,completed,spring_previous,D
S05648,Geometry,completed,summer_previous,B
S05648,English II,completed,summer_previous,A
S05648,World History,completed,spring_previous,B
S05650,Algebra I,completed,spring_previous,A
S05650,English I,completed,summer_previous,D
S05650,Biology,completed,spring_previous,B
S05650,Geometry,completed,fall_previous,B
S05650,English II,completed,summer_previous,B
S05650,World History,completed,summer_previous,C
S05650,Algebra II,completed,summer_previous,B
S05650,English III,completed,fall_previous,C
S05650,Chemistry,completed,spring_previous,B
S05650,U.S. History,completed,fall_previous,D
S05651,Algebra I,failed_or_missing,fall_previous,F
S05651,English I,completed,fall_previous,B
S05651,Biology,completed,summer_previous,D
S05651,Geometry,completed,fall_previous,A
S05651,English II,completed,summer_previous,C
S05651,World History,completed,summer_previous,B
S05652,Algebra I,completed,summer_previous,C
S05652,English I,completed,fall_previous,A
S05652,Biology,completed,spring_previous,A
S05652,Geometry,completed,fall_previous,C
S05652,English II,completed,spring_previous,D
S05652,World History,failed_or_missing,fall_previous,F
S05653,Algebra I,completed,fall_previous,C
S05653,English I,completed,spring_previous,A
S05653,Biology,completed,fall_previous,C
S05654,Algebra I,completed,fall_previous,B
S05654,English I,completed,spring_previous,C
S05654,Biology,completed,spring_previous,C
S05654,Geometry,completed,spring_previous,D
S05654,English II,completed,spring_previous,D
S05654,World History,completed,fall_previous,B
S05655,Algebra I,completed,fall_previous,D
S05655,English I,completed,summer_previous,C
S05655,Biology,completed,fall_previous,C
S05655,Geometry,completed,fall_previous,A
S05655,English II,completed,fall_previous,B
S05655,World History,completed,spring_previous,A
S05655,Algebra II,completed,spring_previous,C
S05655,English III,completed,spring_previous,B
S05655,Chemistry,completed,spring_previous,C
S05655,U.S. History,completed,fall_previous,C
S05658,Algebra I,completed,spring_previous,B
S05658,English I,failed_or_missing,fall_previous,F
S05658,Biology,completed,fall_previous,B
S05658,Geometry,completed,spring_previous,C
S05658,English II,completed,fall_previous,B
S05658,World History,completed,fall_previous,C
S05659,Algebra I,completed,summer_previous,B
S05659,English I,completed,spring_previous,D
S05659,Biology,completed,summer_previous,C
S05659,Geometry,completed,spring_previous,B
S05659,English II,completed,summer_previous,D
S05659,World History,completed,summer_previous,C
S05659,Algebra II,completed,spring_previous,A
S05659,English III,failed_or_missing,spring_previous,F
S05659,Chemistry,completed,spring_previous,A
S05659,U.S. History,failed_or_missing,fall_previous,F
S05660,Algebra I,completed,fall_previous,C
S05660,English I,completed,spring_previous,B
S05660,Biology,completed,spring_previous,A
S05662,Algebra I,completed,fall_previous,B
S05662,English I,completed,summer_previous,C
S05662,Biology,completed,spring_previous,B
S05662,Geometry,failed_or_missing,fall_previous,F
S05662,English II,completed,summer_previous,D
S05662,World History,completed,fall_previous,C
S05663,Algebra I,completed,spring_previous,C
S05663,English I,completed,fall_previous,C
S05663,Biology,completed,spring_previous,B
S05665,Algebra I,completed,fall_previous,C
S05665,English I,completed,summer_previous,B
S05665,Biology,completed,summer_previous,C
S05668,Algebra I,completed,spring_previous,B
S05668,English I,completed,fall_previous,B
S05668,Biology,completed,summer_previous,A
S05671,Algebra I,completed,fall_previous,A
S05671,English I,completed,spring_previous,C
S05671,Biology,failed_or_missing,fall_previous,F
S05671,Geometry,failed_or_missing,fall_previous,F
S05671,English II,failed_or_missing,spring_previous,F
S05671,World History,completed,spring_previous,B
S05672,Algebra I,completed,summer_previous,A
S05672,English I,completed,fall_previous,C
S05672,Biology,completed,spring_previous,C
S05672,Geometry,completed,spring_previous,D
S05672,English II,completed,summer_previous,D
S05672,World History,completed,fall_previous,D
S05672,Algebra II,completed,summer_previous,B
S05672,English III,completed,summer_previous,D
S05672,Chemistry,completed,spring_previous,D
S05672,U.S. History,failed_or_missing,fall_previous,F
S05673,Algebra I,completed,fall_previous,B
S05673,English I,completed,spring_previous,C
S05673,Biology,completed,spring_previous,B
S05674,Algebra I,completed,spring_previous,D
S05674,English I,completed,fall_previous,C
S05674,Biology,completed,fall_previous,B
S05675,Algebra I,failed_or_missing,fall_previous,F
S05675,English I,completed,fall_previous,C
S05675,Biology,completed,spring_previous,A
S05675,Geometry,failed_or_missing,spring_previous,F
S05675,English II,completed,fall_previous,C
S05675,World History,completed,fall_previous,B
S05676,Algebra I,completed,spring_previous,C
S05676,English I,completed,fall_previous,A
S05676,Biology,completed,spring_previous,B
S05676,Geometry,failed_or_missing,spring_previous,F
S05676,English II,completed,fall_previous,C
S05676,World History,completed,fall_previous,A
S05676,Algebra II,completed,fall_previous,B
S05676,English III,completed,summer_previous,D
S05676,Chemistry,completed,spring_previous,B
S05676,U.S. History,completed,spring_previous,C
S05677,Algebra I,failed_or_missing,fall_previous,F
S05677,English I,completed,spring_previous,C
S05677,Biology,completed,spring_previous,B
S05677,Geometry,completed,fall_previous,B
S05677,English II,completed,spring_previous,A
S05677,World History,completed,summer_previous,D
S05677,Algebra II,completed,spring_previous,A
S05677,English III,failed_or_missing,fall_previous,F
S05677,Chemistry,completed,summer_previous,C
S05677,U.S. History,completed,spring_previous,B
S05678,Algebra I,completed,fall_previous,A
S05678,English I,completed,fall_previous,C
S05678,Biology,failed_or_missing,spring_previous,F
S05678,Geometry,completed,summer_previous,B
S05678,English II,completed,spring_previous,B
S05678,World History,completed,fall_previous,B
S05678,Algebra II,completed,spring_previous,C
S05678,English III,completed,fall_previous,A
S05678,Chemistry,completed,summer_previous,A
S05678,U.S. History,completed,summer_previous,C
S05680,Algebra I,completed,summer_previous,A
S05680,English I,failed_or_missing,fall_previous,F
S05680,Biology,failed_or_missing,fall_previous,F
S05680,Geometry,completed,fall_previous,C
S05680,English II,failed_or_missing,spring_previous,F
S05680,World History,completed,summer_previous,B
S05680,Algebra II,completed,spring_previous,C
S05680,English III,completed,spring_previous,A
S05680,Chemistry,completed,fall_previous,D
S05680,U.S. History,completed,spring_previous,C
S05681,Algebra I,completed,fall_previous,B
S05681,English I,completed,spring_previous,B
S05681,Biology,completed,fall_previous,B
S05682,Algebra I,completed,spring_previous,C
S05682,English I,completed,fall_previous,C
S05682,Biology,completed,fall_previous,B
S05682,Geometry,completed,spring_previous,A
S05682,English II,completed,fall_previous,A
S05682,World History,completed,fall_previous,B
S05682,Algebra II,completed,spring_previous,B
S05682,English III,failed_or_missing,spring_previous,F
S05682,Chemistry,completed,fall_previous,A
S05682,U.S. History,completed,spring_previous,A
S05683,Algebra I,completed,spring_previous,B
S05683,English I,failed_or_missing,fall_previous,F
S05683,Biology,completed,summer_previous,C
S05684,Algebra I,failed_or_missing,spring_previous,F
S05684,English I,completed,summer_previous,B
S05684,Biology,completed,spring_previous,A
S05685,Algebra I,completed,fall_previous,B
S05685,English I,completed,spring_previous,C
S05685,Biology,failed_or_missing,fall_previous,F
S05685,Geometry,completed,summer_previous,C
S05685,English II,completed,summer_previous,C
S05685,World History,completed,spring_previous,C
S05686,Algebra I,completed,fall_previous,D
S05686,English I,completed,fall_previous,B
S05686,Biology,completed,spring_previous,C
S05686,Geometry,completed,summer_previous,A
S05686,English II,completed,spring_previous,C
S05686,World History,completed,summer_previous,D
S05686,Algebra II,completed,fall_previous,D
S05686,English III,failed_or_missing,spring_previous,F
S05686,Chemistry,failed_or_missing,fall_previous,F
S05686,U.S. History,completed,summer_previous,D
S05689,Algebra I,completed,fall_previous,A
S05689,English I,completed,summer_previous,B
S05689,Biology,completed,fall_previous,B
S05689,Geometry,completed,fall_previous,C
S05689,English II,completed,fall_previous,D
S05689,World History,completed,summer_previous,C
S05689,Algebra II,completed,summer_previous,B
S05689,English III,completed,spring_previous,B
S05689,Chemistry,completed,spring_previous,A
S05689,U.S. History,completed,summer_previous,D
S05691,Algebra I,completed,summer_previous,C
S05691,English I,completed,spring_previous,D
S05691,Biology,completed,summer_previous,B
S05691,Geometry,completed,summer_previous,D
S05691,English II,completed,summer_previous,A
S05691,World History,completed,summer_previous,D
S05691,Algebra II,completed,fall_previous,A
S05691,English III,completed,fall_previous,A
S05691,Chemistry,completed,fall_previous,D
S05691,U.S. History,completed,summer_previous,C
S05692,Algebra I,failed_or_missing,spring_previous,F
S05692,English I,completed,spring_previous,C
S05692,Biology,completed,summer_previous,B
S05692,Geometry,completed,spring_previous,B
S05692,English II,failed_or_missing,fall_previous,F
S05692,World History,completed,fall_previous,B
S05692,Algebra II,completed,summer_previous,B
S05692,English III,completed,summer_previous,C
S05692,Chemistry,failed_or_missing,fall_previous,F
S05692,U.S. History,completed,fall_previous,B
S05693,Algebra I,completed,spring_previous,D
S05693,English I,completed,fall_previous,B
S05693,Biology,completed,fall_previous,C
S05693,Geometry,failed_or_missing,fall_previous,F
S05693,English II,completed,summer_previous,D
S05693,World History,completed,spring_previous,A
S05695,Algebra I,completed,spring_previous,B
S05695,English I,completed,fall_previous,C
S05695,Biology,completed,fall_previous,B
S05695,Geometry,completed,fall_previous,C
S05695,English II,completed,summer_previous,B
S05695,World History,completed,fall_previous,A
S05695,Algebra II,completed,summer_previous,A
S05695,English III,completed,fall_previous,B
S05695,Chemistry,completed,summer_previous,D
S05695,U.S. History,completed,spring_previous,A
S05696,Algebra I,completed,summer_previous,C
S05696,English I,completed,spring_previous,C
S05696,Biology,completed,spring_previous,A
S05696,Geometry,completed,spring_previous,B
S05696,English II,completed,summer_previous,B
S05696,World History,failed_or_missing,spring_previous,F
S05697,Algebra I,completed,summer_previous,B
S05697,English I,failed_or_missing,spring_previous,F
S05697,Biology,completed,spring_previous,B
S05698,Algebra I,completed,fall_previous,B
S05698,English I,completed,fall_previous,A
S05698,Biology,completed,fall_previous,D
S05698,Geometry,completed,summer_previous,C
S05698,English II,completed,summer_previous,A
S05698,World History,completed,summer_previous,B
S05698,Algebra II,completed,fall_previous,C
S05698,English III,failed_or_missing,spring_previous,F
S05698,Chemistry,completed,fall_previous,C
S05698,U.S. History,failed_or_missing,fall_previous,F
S05699,Algebra I,completed,fall_previous,D
S05699,English I,completed,summer_previous,D
S05699,Biology,completed,fall_previous,B
S05699,Geometry,failed_or_missing,fall_previous,F
S05699,English II,completed,summer_previous,C
S05699,World History,completed,fall_previous,A
S05700,Algebra I,completed,fall_previous,A
S05700,English I,completed,summer_previous,C
S05700,Biology,completed,fall_previous,A
S05700,Geometry,completed,summer_previous,D
S05700,English II,completed,fall_previous,A
S05700,World History,completed,summer_previous,C
S05701,Algebra I,failed_or_missing,fall_previous,F
S05701,English I,completed,fall_previous,B
S05701,Biology,completed,spring_previous,C
S05701,Geometry,completed,spring_previous,D
S05701,English II,completed,spring_previous,B
S05701,World History,completed,summer_previous,D
S05701,Algebra II,completed,fall_previous,B
S05701,English III,completed,summer_previous,C
S05701,Chemistry,completed,summer_previous,B
S05701,U.S. History,completed,summer_previous,C
S05704,Algebra I,completed,summer_previous,A
S05704,English I,completed,fall_previous,C
S05704,Biology,completed,fall_previous,B
S05704,Geometry,completed,spring_previous,C
S05704,English II,failed_or_missing,fall_previous,F
S05704,World History,completed,spring_previous,A
S05705,Algebra I,completed,fall_previous,C
S05705,English I,completed,fall_previous,B
S05705,Biology,completed,spring_previous,B
S05705,Geometry,completed,fall_previous,C
S05705,English II,completed,spring_previous,C
S05705,World History,completed,fall_previous,B
S05705,Algebra II,failed_or_missing,spring_previous,F
S05705,English III,completed,spring_previous,C
S05705,Chemistry,failed_or_missing,spring_previous,F
S05705,U.S. History,completed,summer_previous,B
S05706,Algebra I,completed,summer_previous,D
S05706,English I,completed,spring_previous,C
S05706,Biology,completed,fall_previous,D
S05706,Geometry,completed,spring_previous,C
S05706,English II,failed_or_missing,fall_previous,F
S05706,World History,completed,summer_previous,C
S05706,Algebra II,completed,fall_previous,A
S05706,English III,completed,summer_previous,B
S05706,Chemistry,completed,spring_previous,C
S05706,U.S. History,completed,summer_previous,C
S05708,Algebra I,completed,spring_previous,C
S05708,English I,completed,summer_previous,B
S05708,Biology,completed,summer_previous,C
S05709,Algebra I,completed,fall_previous,C
